fetched_at,place_name,AREA_NM,AREA_CD,_key_used,BUS_RESULT_MSG,BUS_STN_ID,BUS_ARS_ID,BUS_STN_NM,BUS_STN_X,BUS_STN_Y
2026-06-18T06:47:32.368420+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,정상 호출되었습니다.,101000296,2711,동대문디자인플라자DDP,127.009213839,37.5678529085
2026-06-18T06:47:32.368420+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,정상 호출되었습니다.,101000324,2908,동대문디자인플라자.동대문시장,127.0085549376,37.5668754028
2026-06-18T06:47:32.368420+09:00,DDP(동대문디자인플라자),DDP(동대문디자인플라자),POI083,KEY_4,정상 호출되었습니다.,101000308,2920,동대문디자인프라자,127.0091304267,37.5677625606
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000017,14107,월드컵파크3단지.난지천공원,126.8879570409,37.5733547348
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000021,14111,DMC첨단산업센터,126.8851878625,37.5853442979
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000028,14118,월드컵파크2단지.에스플렉스센터,126.8902909609,37.5753384971
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000073,14164,DMC상암센트럴파크,126.896039836,37.5751843905
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000075,14166,상암초등학교,126.8934221518,37.5763917144
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000076,14167,상암초등학교,126.8937200609,37.5765495834
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000183,14274,월드컵경기장북측,126.898104,37.573967
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000192,14286,상암DMC홍보관.YTN,126.891323,37.577985
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000193,14287,상암DMC홍보관.YTN,126.8912875667,37.5774605863
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000194,14288,월드컵파크5단지.상암중고등학교입구,126.886335,37.580921
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000196,14290,구룡근린공원,126.8826124496,37.5834310105
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000201,14295,월드컵파크4단지후문.JTBC,126.8898953585,37.5773614776
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000202,14296,디지털미디어시티역2번출구,126.8996741287,37.5752078233
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000204,14307,누리꿈스퀘어.MBC,126.889637,37.578988
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000425,14333,디지털미디어시티역,126.9007548894,37.5750780768
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000448,14344,디지털미디어시티역3번출구A,126.9007797653,37.5755263424
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000455,14354,DMC첨단산업센터,126.8865456046,37.5840594436
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000454,14355,DMC첨단산업센터,126.886622684,37.5836187524
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000453,14356,SBS.YTN,126.8943776781,37.579829791
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000452,14357,SBS.YTN,126.8939587977,37.5798316679
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000451,14358,공항철도디지털미디어시티역,126.8990065446,37.5766983835
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000450,14359,공항철도디지털미디어시티역,126.8981967646,37.5769634812
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000449,14360,디지털미디어시티역3번출구,126.900584183,37.5753552366
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000469,14361,상암동주민센터앞,126.8939275345,37.578461396
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,111001115,14362,MBC,126.8907318462,37.5820834608
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,111001114,14363,MBC,126.8907859977,37.5818267278
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,111001135,14516,디지털미디어시티역9번출구,126.8969821974,37.5777772935
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900001,14601,MBC,126.8917373023,37.5796281217
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900004,14604,서울산업진흥원.국악방송,126.8889507316,37.5807370662
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900005,14605,우리기술사옥.한국지역정보개발원,126.887878597,37.5822609838
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900006,14606,DMC빌,126.8855908513,37.5823926492
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900007,14607,우리금융상암센터.DMC빌,126.885575198,37.581932163
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000467,14614,스탠포드호텔,126.8861172457,37.5824225201
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000466,14615,스탠포드호텔,126.8856846789,37.5824509369
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900008,14623,스탠포드호텔,126.8865648633,37.5825593088
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900009,14624,우리기술사옥.한국지역정보개발원,126.8878117007,37.582026762
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900010,14625,전자회관,126.8886559163,37.5808056835
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900013,14628,YTN뉴스퀘어.CJE&M,126.891577,37.579007
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000407,14827,상암동입구,126.8983845144,37.5738246995
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000408,14828,상암월드컵파크5단지,126.8864768914,37.5808473373
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900269,14935,월드컵경기장역,126.8983131242,37.573873297
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900198,14951,KBS미디어센터,126.8912678163,37.5762495025
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113900275,14955,월드컵파크2단지,126.8903116509,37.5752557916
2026-06-18T06:47:32.368420+09:00,DMC(디지털미디어시티),DMC(디지털미디어시티),POI084,KEY_1,정상 호출되었습니다.,113000511,14973,상암고등학교,126.8843872719,37.5820557086
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000928,17159,한일유앤아이아파트,126.8760349245,37.4856462135
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900141,17576,한일유엔아이아파트,126.8759503543,37.4856182438
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000320,18101,한일유엔아이아파트,126.8762259351,37.4854590227
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000016,18102,디지털3단지.롯데이노베이트,126.8767176309,37.484867474
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000017,18103,에이스하이엔드타워5차,126.8793253119,37.4856968409
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000018,18104,디지털3단지.영창실업,126.8790776714,37.4832548561
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000019,18105,디지털3단지운동장,126.8778930341,37.4821627292
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000020,18106,가산디지털단지역,126.8810424482,37.4812926525
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000021,18107,가산디지털단지역,126.8814807737,37.4808039116
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000022,18108,디지털3단지.월드벤처센터,126.8794436456,37.4789011065
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000023,18109,디지털3단지.(주)로옴코리아,126.8802197911,37.4796069353
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000024,18110,디지털3단지사거리,126.880577117,37.4766714335
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000025,18111,디지털3단지사거리,126.880449538,37.4758449905
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000027,18113,금천패션아울렛사거리.마리오,126.8883365872,37.4782633716
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,116000636,18151,디지털단지오거리.가산파출소,126.8883314379,37.4798243646
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000121,18207,마리오아울렛,126.8843811699,37.4785459121
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000122,18208,국민연금공단구로금천지사앞,126.8840197169,37.4806919368
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000123,18209,가산디지털단지역,126.8829647271,37.4811414007
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000124,18210,마리오아울렛,126.8840084777,37.4788200801
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000129,18215,가산디지털단지역입구,126.8867150826,37.4814378839
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000130,18216,가산동기점,126.8752549755,37.4852270318
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000131,18217,가산동종점,126.875162385,37.4852149815
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000935,18218,가산디지털단지역1번출구,126.8834301518,37.4817545466
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000134,18222,디지털3단지.영창실업,126.8789631022,37.4833271564
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000135,18223,디지털3단지.가산비즈니스센터,126.8797336317,37.4796109464
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000136,18224,디지털3단지운동장,126.8780188781,37.4825262036
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000138,18226,가산디지털단지역,126.883117,37.481417
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,116000615,18227,스타밸리앞,126.8848613006,37.4811590318
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000926,18240,가산디지털단지역1호선,126.8811520763,37.4816756914
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900140,18503,가산디지털단지역,126.8829559735,37.4813170887
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900061,18581,STXV타워,126.883254362,37.476776835
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900058,18586,한신IT타워,126.8862424501,37.4799300143
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900217,18589,가산로데오거리,126.887811468,37.4783936947
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,116900302,18592,이앤씨드림타워7차,126.8866638518,37.4798002515
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900055,18594,가산디지털단지역1호선앞,126.8814206702,37.4809146873
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900218,18603,가산디지털단지역,126.88331005,37.4802047061
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900050,18617,KCC웰츠밸리,126.8798436042,37.4835533313
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000209,18671,BYC하이시티,126.8829204538,37.4770089899
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000931,18699,금천패션아울렛사거리.마리오,126.8874417824,37.4778165267
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000278,18742,STXV타워,126.8831442668,37.4770470579
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000314,18778,가산디지털단지역,126.8842089539,37.4807822232
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000299,18779,가산디지털단지역,126.8829676509,37.4812118523
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000312,18780,패션단지,126.8885942062,37.4784904864
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000937,18782,디씨아이(데이터센터),126.877977,37.483105
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900144,18783,벽산디지털밸리2차,126.8773484856,37.4839499569
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900031,18788,대륭테크노타운8차,126.8768957838,37.4848785249
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900028,18792,벽산디지털밸리6차,126.8791529742,37.4856403517
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900023,18797,가산디지털단지역1호선,126.8812832163,37.4809685316
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,116900305,18798,한국건설생활환경시험연구원,126.880092378,37.4833144645
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117900146,18851,한일유엔아이,126.8760098705,37.4855289741
2026-06-18T06:47:32.368420+09:00,가산디지털단지역,가산디지털단지역,POI013,KEY_2,정상 호출되었습니다.,117000315,18999,7호선가산디지털단지역,126.8820730575,37.4795024072
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000009,22009,신분당선강남역,127.0285365859,37.4958485587
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000010,22010,신분당선강남역,127.029112,37.494993
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000011,22011,지하철2호선강남역,127.0257426414,37.501795842
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000012,22012,지하철2호선강남역,127.02637,37.500785
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000043,22119,서초청소년도서관,127.0285677747,37.4926733807
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000044,22120,서초청소년도서관,127.028880248,37.4926228702
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000055,22131,수협서초지점,127.029385,37.493517
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000091,22167,강남역9번출구,127.0266040758,37.4977839964
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000096,22172,신논현역.구교보타워사거리,127.0251067731,37.5026203992
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000097,22173,강남역10번출구,127.026307,37.5001
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000262,22339,강남역8번출구,127.0268505284,37.4975009943
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000271,22348,강남역7번출구,127.0277969551,37.4969583114
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000944,22406,신논현역.주류성빌딩,127.0257863714,37.501058785
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000945,22407,신논현역.BSX빌딩,127.0256744762,37.5012831839
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000947,22408,신논현역.유화빌딩,127.0255490162,37.5015319154
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000946,22409,신논현역.금강빌딩,127.0255227411,37.5017311633
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000943,22410,신논현역.우신빌딩,127.0253195719,37.5019951314
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000942,22411,신논현역.인터파크,127.0252427203,37.5021717639
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000940,22413,신논현역.씨티은행,127.0249635502,37.5027683529
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121900088,22532,강남역9번출구,127.0265475067,37.4977272396
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000937,22600,강남역도시에빛,127.028862784,37.4948298181
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000541,22652,강남역서초현대타워앞,127.0280084862,37.4964688083
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000974,22653,강남역우리은행,127.0283766361,37.4956209364
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000973,22654,강남역티월드,127.0288669116,37.4946974423
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121900210,22838,교보타워앞,127.0248806477,37.50327662
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121900203,22850,강남역.서초초교앞,127.0264996641,37.4998269766
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121900198,22859,강남역.삼성전자,127.0278698411,37.4970515618
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121900192,22869,우성아파트사거리,127.0294488928,37.4937061909
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121900129,22885,강남역10번출구,127.0264405862,37.4992095778
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,121000921,22997,강남역나라빌딩앞,127.0283310385,37.49581459
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000163,23266,신논현역4번출구,127.025813,37.504682
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000181,23284,강남역12번출구,127.0295583305,37.4988103664
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000182,23285,강남역11번출구,127.027257,37.499338
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000183,23286,신논현역6번출구,127.0257902121,37.502359976
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000184,23287,강남역1번출구.역삼세무서,127.0290968277,37.4982974547
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000742,23396,삼성서초역삼세무서,127.0297942021,37.4984123659
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000748,23444,역삼1동주민센터,127.032341,37.496548
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000745,23494,강남역12번출구A,127.0294748515,37.4987376489
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122900101,23572,신분당선.강남역4번출구,127.0295651284,37.4945395934
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000654,23580,신논현역,127.0259766968,37.5019598458
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000616,23641,신논현역,127.0265819837,37.5007572469
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000606,23813,강남역,127.0300921798,37.4985037086
2026-06-18T06:47:32.368420+09:00,강남역,강남역,POI014,KEY_3,정상 호출되었습니다.,122000607,23814,강남역12번출구,127.0293968328,37.4987123716
2026-06-18T06:47:32.368420+09:00,건대입구역,건대입구역,POI015,KEY_4,정상 호출되었습니다.,104000111,5204,광진문화예술회관,127.0701692006,37.5385652456
2026-06-18T06:47:32.368420+09:00,건대입구역,건대입구역,POI015,KEY_4,정상 호출되었습니다.,104000124,5217,건대입구역6번출구,127.0672788711,37.5408268775
2026-06-18T06:47:32.368420+09:00,건대입구역,건대입구역,POI015,KEY_4,정상 호출되었습니다.,104000125,5218,건대로데오거리입구,127.070158,37.539081
2026-06-18T06:47:32.368420+09:00,건대입구역,건대입구역,POI015,KEY_4,정상 호출되었습니다.,104000137,5230,건대입구역1번출구,127.0681672642,37.5408957525
2026-06-18T06:47:32.368420+09:00,건대입구역,건대입구역,POI015,KEY_4,정상 호출되었습니다.,104000170,5263,건대병원입구,127.0714727877,37.5421084758
2026-06-18T06:47:32.368420+09:00,건대입구역,건대입구역,POI015,KEY_4,정상 호출되었습니다.,104000255,5694,광진구의회,127.0701166071,37.5391969456
2026-06-18T06:47:32.368420+09:00,건대입구역,건대입구역,POI015,KEY_4,정상 호출되었습니다.,104000256,5695,광진구의회,127.0700807237,37.5383360513
2026-06-18T06:47:32.368420+09:00,건대입구역,건대입구역,POI015,KEY_4,정상 호출되었습니다.,104000301,5901,건국대입구,127.0675636466,37.5411150129
2026-06-18T06:47:32.368420+09:00,고덕역,고덕역,POI016,KEY_1,정상 호출되었습니다.,124000039,25139,고덕역,127.15584924,37.555373079
2026-06-18T06:47:32.368420+09:00,고덕역,고덕역,POI016,KEY_1,정상 호출되었습니다.,124000040,25140,고덕역,127.154997,37.55504
2026-06-18T06:47:32.368420+09:00,고덕역,고덕역,POI016,KEY_1,정상 호출되었습니다.,124000078,25178,강동아트센터.강동경희대병원,127.1561087396,37.5523444556
2026-06-18T06:47:32.368420+09:00,고덕역,고덕역,POI016,KEY_1,정상 호출되었습니다.,124900124,25525,시립강동노인종합복지관,127.1528990113,37.5521985598
2026-06-18T06:47:32.368420+09:00,고속터미널역,고속터미널역,POI017,KEY_2,정상 호출되었습니다.,121000019,22019,고속터미널,127.0051290446,37.506290048
