fetched_at,place_name,AREA_NM,AREA_CD,_key_used,PRK_NM,PRK_CD,PRK_TYPE,CPCTY,CUR_PRK_CNT,CUR_PRK_TIME,CUR_PRK_YN,PAY_YN,RATES,TIME_RATES,ADD_RATES,ADD_TIME_RATES,ADDRESS,ROAD_ADDR,LNG,LAT
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,KBS주차장,2943798,BS,258,,,N,Y,0,10,1000,10,영등포구 여의도동 18-0,,126.916518,37.525402
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,리버타워,2945233,BS,513,,,N,Y,1000,10,1000,10,영등포구 여의도동 61-5,,126.93865,37.519432
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,금융투자협회,2953971,BS,315,,,N,Y,3000,30,1000,10,영등포구 여의도동 45-2,,126.927645,37.519058
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의서로 공영주차장(시),1563914,NS,84,,,N,Y,280,5,280,5,영등포구 여의도동 8-1,,126.91350152511905,37.53257551833333
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,KBS별관옆 노상주차장(구),1545408,NS,18,,,N,Y,500,5,1000,10,영등포구 여의도동 4-4,,126.93018787,37.51911242333333
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,국민은행앞 노상주차장(구),1545410,NS,13,,,N,Y,500,5,1000,10,영등포구 여의도동 15-22,,126.91902980076922,37.528578152307695
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,MBC방송국뒤 노상주차장(구),1543292,NS,63,,,N,Y,500,5,1000,10,영등포구 여의도동 3-1,,126.93101946714285,37.523858133333334
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,KBS본관 앞 노상주차장(구),1543307,NS,51,,,N,Y,500,5,1000,10,영등포구 여의도동 1-7,,126.9175064509804,37.5261449227451
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,한국거래소앞 노상주차장(구),1543335,NS,32,,,N,Y,500,5,1000,10,영등포구 여의도동 3-3,,126.92857317625,37.522566979375
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,산업은행앞 노상주차장(구),1543279,NS,11,,,N,Y,500,5,500,5,영등포구 여의도동 16-0,,126.92013587181819,37.52748618454546
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,진주아파트 옆 노상주차장(구),1545155,NS,53,,,N,Y,500,5,1000,10,영등포구 여의도동 54-4,,126.93313375,37.51837480849056
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,앵커원,3246879,BS,229,,,N,Y,4500,30,1500,10,영등포구 여의도동 525-0,,126.9298043,37.5240936
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,KBS별관뒤 노상주차장(구),1542854,NS,24,,,N,Y,500,5,500,5,영등포구 여의도동 4-5,,126.92876793291667,37.51905417
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,한진해운 앞 노상주차장(구),1545502,NS,17,,,N,Y,500,5,1000,10,영등포구 여의도동 2-3,,126.9252069517647,37.52307475
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,화재보험협회 앞 노상주차장(구),1545508,NS,16,,,N,Y,500,5,1000,10,영등포구 여의도동 3-5,,126.92648154125,37.521181210625
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도 브라이튼 스퀘어,3246958,BS,587,,,N,Y,4500,30,1500,10,영등포구 여의도동 525-0,,126.9299411,37.52450844
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,호성빌딩 앞 노상주차장(구),1545228,NS,20,,,N,Y,500,5,1000,10,영등포구 여의도동 4-4,,126.92920204049999,37.520157903
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,중소기업중앙회 앞 노상주차장(구),1545231,NS,5,,,N,Y,500,5,1000,10,영등포구 여의도동 1-5,,126.92191456600001,37.528587226
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,경호빌딩앞 노상주차장(구),1545366,NS,9,,,N,Y,500,5,1000,10,영등포구 여의도동 25-0,,126.92613045555555,37.52357067
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도백화점 앞 노상주차장(구),1545353,NS,13,,,N,Y,500,5,1000,10,영등포구 여의도동 3-5,,126.92727966153846,37.521009167692306
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,한마루빌딩 주차장,3074264,BS,59,,,N,Y,1000,10,1000,10,영등포구 여의도동 24-5,,126.927768,37.524329
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,심팩빌딩 주차장,2953980,BS,99,,,N,Y,1000,10,1000,10,영등포구 여의도동 34-1,,126.929439,37.522693
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,대우증권 본사사옥 주차장,3087099,BS,221,,,N,Y,1500,30,500,10,영등포구 여의도동 34-3,,126.92964,37.522286
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,키움증권빌딩 주차장,2956125,BS,152,,,N,Y,1000,30,1000,10,영등포구 여의도동 36-1,,126.927449,37.521375
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도백화점 주차장,3087339,BS,315,,,N,Y,1000,10,1000,10,영등포구 여의도동 36-2,,126.926937,37.520804
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,미원빌딩 주차장,3085851,BS,50,,,N,Y,1000,10,1000,10,영등포구 여의도동 43-0,,126.930693,37.521381
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,하남빌딩 지하주차장,3196907,BS,113,,,N,Y,2000,30,1000,15,영등포구 여의도동 44-23,,126.929779,37.520377
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,메종오피스텔 주차장,2945752,BS,122,,,N,Y,1500,30,1500,30,영등포구 여의도동 45-5,,126.928598,37.519216
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,기계산업진흥회,3091590,BS,261,,,N,Y,2000,30,1000,10,영등포구 여의도동 13-6,,126.922337,37.529655
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,동아빌딩앞 노상주차장(구),1564068,NS,9,,,N,Y,500,5,1000,10,영등포구 여의도동 14-0,,126.92035850222221,37.52929132111112
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,가톨릭대학교 성모병원,3174425,BS,292,,,N,Y,0,30,1000,15,영등포구 여의도동 62-0,,126.936518,37.518151
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,상아빌딩,2957808,BS,30,,,N,Y,3000,30,1000,10,영등포구 여의도동 53-11,,126.933923,37.518446
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,영등포구 여의도동 45-20,3101188,BS,74,,,N,Y,1000,10,1000,10,영등포구 여의도동 45-20,,126.929069,37.519541
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,유니온타워,3083367,BS,58,,,N,Y,2000,30,2000,30,영등포구 여의도동 44-34,,126.93026,37.519415
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,한국잡지정보관,3083337,BS,32,,,N,Y,1000,10,1000,10,영등포구 여의도동 44-31,,126.930303,37.519797
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,정곡빌딩,2957785,BS,34,,,N,Y,1000,15,1000,15,영등포구 여의도동 44-25,,126.929528,37.520582
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,홍우빌딩 앞 노상주차장(구),1551573,NS,9,,,N,Y,500,5,1000,10,영등포구 여의도동 4-3,,126.93043320999999,37.52102788888889
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,신흥증권앞 노상주차장(구),1551423,NS,11,,,N,Y,500,5,500,5,영등포구 여의도동 2-4,,126.92695733454546,37.524158614545456
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,태양빌딩앞 노상주차장(구),1561760,NS,10,,,N,Y,500,5,1000,10,영등포구 여의도동 4-4,,126.929855012,37.520616339
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,롯데캐슬앞 노상주차장(구),1564328,NS,9,,,N,Y,500,5,1000,10,영등포구 여의도동 36-0,,126.92667931222223,37.52059295
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,舊MBC뒤(구),3177445,NS,63,,,N,Y,500,5,500,5,영등포구 여의도동 3-0,,126.93067692539682,37.52425135714286
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,원효대교 남단 공영주차장(시),1576530,NS,13,,,N,Y,280,5,280,5,영등포구 여의도동 5-0,,126.93689509923077,37.52233665230769
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,경도상가앞 노상주차장(구),1551803,NS,15,,,N,Y,500,5,1000,10,영등포구 여의도동 44-0,,126.93091137600001,37.519536294
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,산업은행앞(구),3125234,NS,11,,,N,Y,500,5,500,5,영등포구 여의도동 1-5,,126.92009003636363,37.52745978181818
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,렉싱턴호텔뒤 노상주차장(구),1564262,NS,11,,,N,Y,500,5,1000,10,영등포구 여의도동 13-0,,126.92208140181819,37.529419590909086
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한화손해보험빌딩,3050415,BS,422,,,N,Y,3000,30,1000,10,영등포구 여의도동 23-5,,126.923038,37.523962
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,63스퀘어(63빌딩),2953581,BS,638,,,N,Y,2000,30,0,0,영등포구 여의도동 60-0,,126.939938,37.520253
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도 사학연금(TP타워),3246783,BS,570,,,N,Y,1500,10,1500,10,영등포구 여의도동 27-2,,126.92284405231476,37.52169298376825
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,전국경제인연합회,3191526,BS,632,,,N,Y,6000,60,3000,30,영등포구 여의도동 28-1,,126.920211,37.522181
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,한국교직원공제회관,3083300,BS,341,,,N,Y,1000,10,1000,10,영등포구 여의도동 35-3,,126.925651,37.521822
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,KBS본관뒤(구),3096819,NS,39,,,N,Y,500,5,500,5,영등포구 여의도동 1-9,,126.91563098205127,37.52412345128205
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도공원 공영주차장(시),1915194,NS,48,,,N,Y,370,5,370,5,영등포구 여의도동 2-11,,126.91685,37.522600000000004
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,세우빌딩,3141219,BS,140,,,N,Y,3000,30,1000,10,영등포구 여의도동 10-0,,126.926235,37.530037
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,제일빌딩 주차장,2950982,BS,74,,,N,Y,2000,30,2000,30,영등포구 여의도동 44-35,,126.930835,37.519223
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,가든빌딩 주차장,2953583,BS,10,,,N,Y,2000,30,2000,30,영등포구 여의도동 45-18,,126.928637,37.519959
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,KBS별관 방문객 주차장,2942763,BS,272,,,N,Y,1000,10,1000,10,영등포구 여의도동 46-0,,126.929132,37.518462
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강공원1주차장(63빌딩앞),1449041,BP,462,,,N,Y,2000,30,300,10,영등포구 여의도동 86-5,,126.93973139,37.52217837
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강2주차장(마포대교남단),1448975,BP,171,,,N,Y,2000,30,300,10,영등포구 여의도동 84-4,,126.931198,37.528797
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강4주차장(여의2교-하부파천교),1449043,BP,141,,,N,Y,2000,30,300,10,영등포구 여의도동 19-0,,126.913163,37.526097
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강5주차장(성모병원앞),1449042,BP,217,,,N,Y,1000,30,200,10,영등포구 여의도동 63-0,,126.93576386,37.51696501
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강3주차장(서강대교남단),1448976,BP,800,,,N,Y,2000,30,300,10,영등포구 여의도동 83-6,,126.924436,37.53240356
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,롯데캐슬 아이비,3175682,BS,1091,,,N,Y,2000,30,1000,10,영등포구 여의도동 43-4,,126.931715,37.520183
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,에리트빌딩,3193999,BS,39,,,N,Y,1000,10,1000,10,영등포구 여의도동 44-32,,126.930064,37.51965
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,익스콘벤처타워,3125755,BS,167,,,N,Y,1000,10,1000,10,영등포구 여의도동 15-24,,126.919617,37.527443
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,포스트타워 여의도,3088630,BS,276,,,N,Y,1000,10,1000,10,영등포구 여의도동 35-1,,126.926353,37.522327
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도공원앞(구),3103348,NS,14,,,N,Y,500,5,500,5,영등포구 여의도동 2-0,,126.91870727857143,37.52474825714285
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,메리어트 여의도파크센터,3083303,BS,339,,,N,Y,2000,10,2000,10,영등포구 여의도동 28-3,,126.918752,37.521249
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,KC TOWER,2945867,BS,49,,,N,Y,1000,10,1000,10,영등포구 여의도동 13-13,,126.920612,37.530582
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,ABL생명타워,2953491,BS,315,,,N,Y,1000,10,1000,10,영등포구 여의도동 45-21,,126.927827,37.518789
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,아일렉스타워,2957801,BS,37,,,N,Y,1000,10,0,0,영등포구 여의도동 44-37,,126.930738,37.518944
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,라이프콤비빌딩,3196395,BS,434,,,N,Y,1000,30,1000,30,영등포구 여의도동 61-4,,126.938781,37.519038
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,파크원 주차장,1910254,BS,2433,,,N,Y,3000,30,1000,10,영등포구 여의도동 22-0,,126.92831446,37.52607331
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,인영빌딩,3080675,BS,100,,,N,Y,1000,10,1000,10,영등포구 여의도동 44-11,,126.930784,37.520096
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,KT여의도타워,3082584,BS,215,,,N,Y,0,15,1000,10,영등포구 여의도동 28-2,,126.919101,37.521716
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,한국보이스카우트연맹회관,2955773,BS,37,,,N,Y,2000,30,1000,15,영등포구 여의도동 18-3,,126.916508,37.526708
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,대하빌딩,3092088,BS,175,,,N,Y,0,30,1000,10,영등포구 여의도동 14-21,,126.919201,37.529915
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,kbs 연구동,3092078,BS,283,,,N,Y,1000,10,0,0,영등포구 여의도동 18-1,,126.915035,37.527103
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,금산빌딩,3087471,BS,90,,,N,Y,2000,30,2000,30,영등포구 여의도동 17-1,,126.916538,37.528256
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,중소기업중앙회,3087477,BS,269,,,N,Y,1000,10,1000,10,영등포구 여의도동 16-2,,126.922711,37.528106
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,신한드림리버오피스텔 주차장,1912955,BS,232,,,N,Y,3000,30,1000,10,영등포구 여의도동 12-3,,126.924537,37.529664
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,LG트윈타워 주차장,3192036,BS,795,,,N,Y,2000,30,700,10,영등포구 여의도동 20-0,,126.929307,37.527805
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,아이엠(im)증권빌딩,2943771,BS,320,,,N,Y,1500,10,1500,10,영등포구 여의도동 23-3,,126.923781,37.524501
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,S-TRENUE 오피스텔 주차장,3178622,BS,272,,,N,Y,1000,10,1000,10,영등포구 여의도동 26-0,,126.924166,37.522902
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,교보증권빌딩 주차장,3178625,BS,235,,,N,Y,2000,30,700,10,영등포구 여의도동 26-4,,126.924477,37.522571
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,씨티플라자 주차장,857343,BS,123,,,N,Y,700,10,700,10,영등포구 여의도동 25-0,,126.92604709,37.52407584
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,호성빌딩,3086616,BS,78,,,N,Y,5000,60,0,0,영등포구 여의도동 44-24,,126.929497,37.52027
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,태양빌딩,3180584,BS,143,,,N,Y,1000,30,1000,30,영등포구 여의도동 44-2,,126.929881,37.520813
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,한국노총 중앙근로자 복지센타,2887832,BS,97,,,N,Y,1000,10,1000,10,영등포구 여의도동 35-0,,126.926996,37.521977
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,신영증권,3076843,BS,111,,,N,Y,1000,10,1000,10,영등포구 여의도동 34-8,,126.928998,37.52123
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,한국전력공사 남서울지역본부 주차장,3150218,BS,172,,,N,Y,1000,10,1000,10,영등포구 여의도동 21-0,,126.930324,37.527528
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,율촌빌딩 주차장,3082772,BS,94,,,N,Y,1000,10,1000,10,영등포구 여의도동 24-1,,126.927288,37.524854
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,국민일보사옥앞(구),2877337,NS,16,,,N,Y,500,5,500,5,영등포구 여의도동 1-2,,126.9249293375,37.5296590625
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,아시아원빌딩,3083609,BS,165,,,N,Y,0,60,1000,30,영등포구 여의도동 17-7,,126.917617,37.527166
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,한양빌딩,3081408,BS,81,,,N,Y,2000,30,1000,10,영등포구 여의도동 14-31,,126.920332,37.528908
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,메리츠화재 여의도사옥,3196906,BS,79,,,N,Y,3000,30,1000,10,영등포구 여의도동 25-1,,126.926405,37.524276
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,삼환까뮤,3083600,BS,256,,,N,Y,0,20,1000,10,영등포구 여의도동 17-3,,126.916909,37.527896
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,안원빌딩,3081410,BS,102,,,N,Y,2000,30,1000,10,영등포구 여의도동 14-15,,126.921393,37.528691
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도파란곤,3091577,BS,551,,,N,Y,2000,30,500,10,영등포구 여의도동 13-0,,126.921189,37.530953
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,오투타워,2943299,BS,309,,,N,Y,3000,30,0,0,영등포구 여의도동 23-6,,126.923408,37.52337
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강공원1주차장(63빌딩앞),1449041,BP,462,0,2026-05-28 02:17:00,Y,Y,2000,,300,,영등포구 여의도동 86-5,영등포구 여의동로 252,126.93973139,37.52217837
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강2주차장(마포대교남단),1448975,BP,171,3,2026-05-28 02:17:40,Y,Y,2000,,300,,영등포구 여의도동 84-4,영등포구 여의동로 343,126.931198,37.528797
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강4주차장(여의2교-하부파천교),1449043,BP,141,44,2026-05-28 02:17:10,Y,Y,2000,,300,,영등포구 여의도동 19-0,영등포구 국회대로 758,126.913163,37.526097
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강5주차장(성모병원앞),1449042,BP,217,0,2026-05-28 02:17:19,Y,Y,1000,,200,,영등포구 여의도동 63-0,영등포구 국제금융로 124,126.93576386,37.51696501
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도한강3주차장(서강대교남단),1448976,BP,800,0,2026-05-28 02:17:11,Y,Y,2000,,300,,영등포구 여의도동 83-6,영등포구 여의서로 62,126.924436,37.53240356
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의도공원앞1 노상주차장(구),119824,NS,14,0,,Y,Y,500,,1000,,영등포구 여의도동 2-11,영등포구 의사당대로 38,126.91752873,37.52401149
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,여의서로 공영주차장(시),1563333,NS,84,38,2026-05-28 02:17:30,Y,Y,280,,280,,영등포구 여의도동 8-1,,126.91710703,37.53316046
2026-05-28T02:17:04.541998+09:00,여의도,여의도,POI072,KEY_4,원효대교 남단 공영주차장(시),1543529,NS,13,4,2026-05-28 02:17:31,Y,Y,280,,280,,영등포구 여의도동 5-0,영등포구 여의대방로 376-2,126.93700355,37.52245963
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 149-15,,126.92433844,37.56075449
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,3,,,N,Y,250,5,250,5,마포구 연남동 224-26,,126.92594722666666,37.563673146666666
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 224-33,,126.92608472,37.56379439
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 224-35,,126.92592267,37.563657195000005
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 224-36,,126.92586445,37.56360615
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 225-13,,126.92590563,37.56382081
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 225-15,,126.92520134,37.56317412
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 225-33,,126.92535229,37.563309610000005
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 225-34,,126.92599565,37.563896045
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 228-20,,126.92612328,37.564008445
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 228-21,,126.92530738,37.56311083
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 228-23,,126.925180075,37.562998570000005
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 228-26,,126.9250939,37.56292373
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 228-28,,126.92497972,37.56282456
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 228-40,,126.924772245,37.562645805
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 228-44,,126.924524015,37.562428125
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 228-47,,126.92442537,37.56207319
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 228-48,,126.924418855,37.562004465
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 228-57,,126.92441016500001,37.561912835
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 228-59,,126.92439713499999,37.561775395
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 228-64,,126.92440365,37.56184412
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 229-10,,126.92521984,37.563112829999994
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 229-12,,126.92496134,37.56296531
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 229-13,,126.92516243,37.56314015
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 229-33,,126.924244775,37.56154308
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,2,,,N,Y,250,5,250,5,마포구 연남동 229-34,,126.9255715,37.56342243
2026-05-28T02:17:04.541998+09:00,연남동,연남동,POI073,KEY_1,연남 유료 주차장(구),1506891,NS,1,,,N,Y,250,5,250,5,마포구 연남동 229-54,,126.92469991,37.5627401
