adstr_cd,dong_nm,category,pred_sales,pred_sales_백만원,rank
11620595,청룡동,커피-음료,1364687200.0,1364.7,3
11620605,은천동,한식음식점,8595184000.0,8595.2,1
11620605,은천동,호프-간이주점,636488400.0,636.5,2
11620605,은천동,분식전문점,476912420.0,476.9,3
11620615,중앙동,한식음식점,6602083000.0,6602.1,1
11620615,중앙동,호프-간이주점,1581492600.0,1581.5,2
11620615,중앙동,제과점,1041883100.0,1041.9,3
11620625,인헌동,한식음식점,5253318700.0,5253.3,1
11620625,인헌동,분식전문점,861895040.0,861.9,2
11620625,인헌동,호프-간이주점,807256060.0,807.3,3
11620630,남현동,한식음식점,6982399000.0,6982.4,1
11620630,남현동,호프-간이주점,2075299000.0,2075.3,2
11620630,남현동,커피-음료,679366850.0,679.4,3
11620645,서원동,한식음식점,15699825000.0,15699.8,1
11620645,서원동,호프-간이주점,6101842000.0,6101.8,2
11620645,서원동,커피-음료,2202337000.0,2202.3,3
11620655,신원동,한식음식점,4082815200.0,4082.8,1
11620655,신원동,호프-간이주점,454989700.0,455.0,2
11620655,신원동,분식전문점,246394610.0,246.4,3
11620665,서림동,한식음식점,2742160100.0,2742.2,1
11620665,서림동,호프-간이주점,321735100.0,321.7,2
11620665,서림동,커피-음료,242267600.0,242.3,3
11620685,신사동,한식음식점,4003426300.0,4003.4,1
11620685,신사동,호프-간이주점,782097150.0,782.1,2
11620685,신사동,제과점,422720900.0,422.7,3
11620695,신림동,한식음식점,16338847000.0,16338.8,1
11620695,신림동,호프-간이주점,4669039600.0,4669.0,2
11620695,신림동,커피-음료,1454809300.0,1454.8,3
11620715,난향동,한식음식점,541761400.0,541.8,1
11620715,난향동,중식음식점,60085532.0,60.1,2
11620715,난향동,호프-간이주점,52064600.0,52.1,3
11620725,조원동,한식음식점,8661555000.0,8661.6,1
11620725,조원동,호프-간이주점,2147790000.0,2147.8,2
11620725,조원동,커피-음료,808021600.0,808.0,3
11620735,대학동,한식음식점,6071414000.0,6071.4,1
11620735,대학동,커피-음료,1481161900.0,1481.2,2
11620735,대학동,호프-간이주점,1027384700.0,1027.4,3
11620745,삼성동,한식음식점,807282240.0,807.3,1
11620745,삼성동,패스트푸드점,234006780.0,234.0,2
11620745,삼성동,중식음식점,110990140.0,111.0,3
11620765,미성동,한식음식점,3363060200.0,3363.1,1
11620765,미성동,호프-간이주점,393835100.0,393.8,2
11620765,미성동,커피-음료,375303680.0,375.3,3
11620775,난곡동,한식음식점,1806231400.0,1806.2,1
11620775,난곡동,치킨전문점,407022460.0,407.0,2
11620775,난곡동,제과점,265422990.0,265.4,3
11650510,서초1동,한식음식점,16301898000.0,16301.9,1
11650510,서초1동,커피-음료,3221485300.0,3221.5,2
11650510,서초1동,호프-간이주점,2303100000.0,2303.1,3
11650520,서초2동,한식음식점,30070317000.0,30070.3,1
11650520,서초2동,커피-음료,6545709000.0,6545.7,2
11650520,서초2동,호프-간이주점,3714369500.0,3714.4,3
11650530,서초3동,한식음식점,51913260000.0,51913.3,1
11650530,서초3동,커피-음료,9161312000.0,9161.3,2
11650530,서초3동,호프-간이주점,7770657300.0,7770.7,3
11650531,서초4동,한식음식점,25154802000.0,25154.8,1
11650531,서초4동,호프-간이주점,5635590700.0,5635.6,2
11650531,서초4동,커피-음료,5544706600.0,5544.7,3
11650540,잠원동,한식음식점,15999676000.0,15999.7,1
11650540,잠원동,커피-음료,2306977500.0,2307.0,2
11650540,잠원동,호프-간이주점,1892636300.0,1892.6,3
11650550,반포본동,중식음식점,281708860.0,281.7,1
11650550,반포본동,한식음식점,214993250.0,215.0,2
11650550,반포본동,일식음식점,120511980.0,120.5,3
11650560,반포1동,한식음식점,9383684000.0,9383.7,1
11650560,반포1동,커피-음료,2077057200.0,2077.1,2
11650560,반포1동,호프-간이주점,1396940700.0,1396.9,3
11650570,반포2동,한식음식점,586489200.0,586.5,1
11650570,반포2동,분식전문점,351348100.0,351.3,2
11650570,반포2동,커피-음료,206130110.0,206.1,3
11650580,반포3동,한식음식점,6377489000.0,6377.5,1
11650580,반포3동,호프-간이주점,1074824800.0,1074.8,2
11650580,반포3동,분식전문점,726256450.0,726.3,3
11650581,반포4동,한식음식점,10568446000.0,10568.4,1
11650581,반포4동,양식음식점,4503749600.0,4503.7,2
11650581,반포4동,커피-음료,3753110300.0,3753.1,3
11650590,방배본동,한식음식점,8098473500.0,8098.5,1
11650590,방배본동,커피-음료,3487710200.0,3487.7,2
11650590,방배본동,호프-간이주점,1153479400.0,1153.5,3
11650600,방배1동,한식음식점,8769842000.0,8769.8,1
11650600,방배1동,커피-음료,2076304600.0,2076.3,2
11650600,방배1동,호프-간이주점,1896256900.0,1896.3,3
11650610,방배2동,한식음식점,17520267000.0,17520.3,1
11650610,방배2동,호프-간이주점,3928682200.0,3928.7,2
11650610,방배2동,커피-음료,2397184800.0,2397.2,3
11650620,방배3동,한식음식점,2540518100.0,2540.5,1
11650620,방배3동,제과점,690514300.0,690.5,2
11650620,방배3동,커피-음료,431712450.0,431.7,3
11650621,방배4동,한식음식점,8991403000.0,8991.4,1
11650621,방배4동,커피-음료,1747663600.0,1747.7,2
11650621,방배4동,양식음식점,1155503100.0,1155.5,3
11650651,양재1동,한식음식점,22354717000.0,22354.7,1
11650651,양재1동,커피-음료,4880026000.0,4880.0,2
11650651,양재1동,호프-간이주점,4341842000.0,4341.8,3
11650652,양재2동,한식음식점,28488200000.0,28488.2,1
11650652,양재2동,커피-음료,5707015000.0,5707.0,2
11650652,양재2동,호프-간이주점,2407820500.0,2407.8,3
11650660,내곡동,한식음식점,2521555700.0,2521.6,1
11650660,내곡동,커피-음료,392385730.0,392.4,2
11650660,내곡동,제과점,109647900.0,109.6,3
11680510,신사동,한식음식점,31358306000.0,31358.3,1
11680510,신사동,일식음식점,10182144000.0,10182.1,2
11680510,신사동,호프-간이주점,9047036000.0,9047.0,3
11680521,논현1동,한식음식점,45035626000.0,45035.6,1
11680521,논현1동,호프-간이주점,8049978000.0,8050.0,2
11680521,논현1동,커피-음료,6382758000.0,6382.8,3
11680531,논현2동,한식음식점,47799020000.0,47799.0,1
11680531,논현2동,커피-음료,6717162000.0,6717.2,2
11680531,논현2동,호프-간이주점,6617981000.0,6618.0,3
11680545,압구정동,한식음식점,32846053000.0,32846.1,1
11680545,압구정동,양식음식점,17543741000.0,17543.7,2
11680545,압구정동,호프-간이주점,8313753000.0,8313.8,3
11680565,청담동,한식음식점,26260382000.0,26260.4,1
11680565,청담동,양식음식점,13749480000.0,13749.5,2
11680565,청담동,일식음식점,4894175700.0,4894.2,3
11680580,삼성1동,한식음식점,51848053000.0,51848.1,1
11680580,삼성1동,중식음식점,14275671000.0,14275.7,2
11680580,삼성1동,양식음식점,10191821000.0,10191.8,3
11680590,삼성2동,한식음식점,18945550000.0,18945.6,1
11680590,삼성2동,커피-음료,4164707600.0,4164.7,2
11680590,삼성2동,호프-간이주점,2468270000.0,2468.3,3
11680600,대치1동,한식음식점,3429593300.0,3429.6,1
11680600,대치1동,커피-음료,2274879000.0,2274.9,2
11680600,대치1동,분식전문점,1891737600.0,1891.7,3
11680610,대치2동,한식음식점,19417930000.0,19417.9,1
11680610,대치2동,커피-음료,5111054000.0,5111.1,2
11680610,대치2동,호프-간이주점,2799606300.0,2799.6,3
11680630,대치4동,한식음식점,41380258000.0,41380.3,1
11680630,대치4동,커피-음료,7221020000.0,7221.0,2
11680630,대치4동,호프-간이주점,4664954000.0,4665.0,3
11680640,역삼1동,한식음식점,105958010000.0,105958.0,1
11680640,역삼1동,커피-음료,33176168000.0,33176.2,2
11680640,역삼1동,호프-간이주점,20544540000.0,20544.5,3
11680650,역삼2동,한식음식점,14887959000.0,14888.0,1
11680650,역삼2동,커피-음료,4384317000.0,4384.3,2
11680650,역삼2동,제과점,2562583800.0,2562.6,3
11680655,도곡1동,한식음식점,6020031000.0,6020.0,1
11680655,도곡1동,제과점,1105971300.0,1106.0,2
11680655,도곡1동,커피-음료,981995400.0,982.0,3
11680656,도곡2동,한식음식점,9776228000.0,9776.2,1
11680656,도곡2동,양식음식점,3795938800.0,3795.9,2
11680656,도곡2동,커피-음료,3416633300.0,3416.6,3
11680660,개포1동,중식음식점,61204856.0,61.2,1
11680660,개포1동,제과점,27881144.0,27.9,2
11680660,개포1동,한식음식점,19382968.0,19.4,3
11680670,개포2동,한식음식점,4498255400.0,4498.3,1
11680670,개포2동,분식전문점,1558628900.0,1558.6,2
11680670,개포2동,호프-간이주점,635593100.0,635.6,3
11680690,개포4동,한식음식점,7943350000.0,7943.4,1
11680690,개포4동,중식음식점,744769300.0,744.8,2
11680690,개포4동,커피-음료,740762800.0,740.8,3
11680700,세곡동,한식음식점,3804586000.0,3804.6,1
11680700,세곡동,커피-음료,1266131800.0,1266.1,2
11680700,세곡동,제과점,456809660.0,456.8,3
11680720,일원본동,한식음식점,1154040600.0,1154.0,1
11680720,일원본동,커피-음료,616619840.0,616.6,2
11680720,일원본동,패스트푸드점,162221360.0,162.2,3
11680730,일원1동,한식음식점,7797203000.0,7797.2,1
11680730,일원1동,호프-간이주점,998272300.0,998.3,2
11680730,일원1동,커피-음료,635462140.0,635.5,3
11680740,일원2동,한식음식점,274611040.0,274.6,1
11680740,일원2동,커피-음료,122791870.0,122.8,2
11680740,일원2동,호프-간이주점,113395520.0,113.4,3
11680750,수서동,한식음식점,11626111000.0,11626.1,1
11680750,수서동,커피-음료,2054476400.0,2054.5,2
11680750,수서동,일식음식점,1414130000.0,1414.1,3
11710510,풍납1동,한식음식점,1586423000.0,1586.4,1
11710510,풍납1동,호프-간이주점,231940060.0,231.9,2
11710510,풍납1동,제과점,227791710.0,227.8,3
11710520,풍납2동,한식음식점,2372422100.0,2372.4,1
11710520,풍납2동,커피-음료,395906270.0,395.9,2
11710520,풍납2동,분식전문점,228069520.0,228.1,3
11710531,거여1동,한식음식점,3198800400.0,3198.8,1
11710531,거여1동,호프-간이주점,414133000.0,414.1,2
11710531,거여1동,커피-음료,243119330.0,243.1,3
11710532,거여2동,한식음식점,4659911700.0,4659.9,1
11710532,거여2동,제과점,567244800.0,567.2,2
11710532,거여2동,호프-간이주점,553205900.0,553.2,3
11710540,마천1동,한식음식점,846329540.0,846.3,1
11710540,마천1동,호프-간이주점,295952830.0,296.0,2
11710540,마천1동,중식음식점,207560270.0,207.6,3
11710550,마천2동,한식음식점,4829809000.0,4829.8,1
11710550,마천2동,분식전문점,1148572700.0,1148.6,2
11710550,마천2동,제과점,754664600.0,754.7,3
11710561,방이1동,한식음식점,8773690000.0,8773.7,1
11710561,방이1동,호프-간이주점,1131141100.0,1131.1,2
11710561,방이1동,커피-음료,629170300.0,629.2,3
11710562,방이2동,한식음식점,41386967000.0,41387.0,1
11710562,방이2동,호프-간이주점,11304731000.0,11304.7,2
11710562,방이2동,커피-음료,3110411300.0,3110.4,3
11710566,오륜동,커피-음료,602805950.0,602.8,1
11710566,오륜동,한식음식점,554240960.0,554.2,2
11710566,오륜동,양식음식점,485173540.0,485.2,3
11710570,오금동,한식음식점,9819079000.0,9819.1,1
11710570,오금동,커피-음료,2215148300.0,2215.1,2
11710570,오금동,호프-간이주점,1004569700.0,1004.6,3
11710580,송파1동,한식음식점,10503657000.0,10503.7,1
11710580,송파1동,커피-음료,2618719200.0,2618.7,2
11710580,송파1동,호프-간이주점,2599832600.0,2599.8,3
11710590,송파2동,한식음식점,1368438000.0,1368.4,1
11710590,송파2동,분식전문점,650637200.0,650.6,2
11710590,송파2동,커피-음료,570399800.0,570.4,3
11710600,석촌동,한식음식점,21022394000.0,21022.4,1
11710600,석촌동,커피-음료,2462556700.0,2462.6,2
11710600,석촌동,호프-간이주점,1902687600.0,1902.7,3
11710610,삼전동,한식음식점,10449824000.0,10449.8,1
11710610,삼전동,호프-간이주점,1431883100.0,1431.9,2
11710610,삼전동,커피-음료,1314844800.0,1314.8,3
11710620,가락본동,한식음식점,19720219000.0,19720.2,1
11710620,가락본동,호프-간이주점,3156399600.0,3156.4,2
11710620,가락본동,커피-음료,1608534500.0,1608.5,3
11710631,가락1동,한식음식점,12299733000.0,12299.7,1
11710631,가락1동,호프-간이주점,816488260.0,816.5,2
11710631,가락1동,커피-음료,552357200.0,552.4,3
11710632,가락2동,한식음식점,8604287000.0,8604.3,1
11710632,가락2동,호프-간이주점,892973440.0,893.0,2
11710632,가락2동,제과점,850997900.0,851.0,3
11710641,문정1동,한식음식점,5332678700.0,5332.7,1
11710641,문정1동,커피-음료,417034900.0,417.0,2
11710641,문정1동,분식전문점,227542030.0,227.5,3
11710642,문정2동,한식음식점,19307910000.0,19307.9,1
11710642,문정2동,커피-음료,4772893700.0,4772.9,2
11710642,문정2동,일식음식점,3619561500.0,3619.6,3
11710646,장지동,한식음식점,4648212000.0,4648.2,1
11710646,장지동,커피-음료,664792300.0,664.8,2
11710646,장지동,제과점,471793340.0,471.8,3
11710647,위례동,커피-음료,1689589100.0,1689.6,1
11710647,위례동,한식음식점,909025660.0,909.0,2
11710647,위례동,제과점,383325380.0,383.3,3
11710650,잠실본동,한식음식점,35788546000.0,35788.5,1
11710650,잠실본동,호프-간이주점,10517951000.0,10518.0,2
11710650,잠실본동,커피-음료,3603724500.0,3603.7,3
11710670,잠실2동,커피-음료,2162011100.0,2162.0,1
11710670,잠실2동,분식전문점,1852651800.0,1852.7,2
11710670,잠실2동,제과점,896097400.0,896.1,3
11710680,잠실3동,패스트푸드점,4727123500.0,4727.1,1
11710680,잠실3동,분식전문점,2307910700.0,2307.9,2
11710680,잠실3동,커피-음료,2129751000.0,2129.8,3
11710690,잠실4동,제과점,118534820.0,118.5,1
11710690,잠실4동,한식음식점,98286250.0,98.3,2
11710690,잠실4동,커피-음료,97561750.0,97.6,3
11710710,잠실6동,한식음식점,11335282000.0,11335.3,1
11710710,잠실6동,커피-음료,6435555300.0,6435.6,2
11710710,잠실6동,제과점,3659832800.0,3659.8,3
11710720,잠실7동,중식음식점,59270660.0,59.3,1
11710720,잠실7동,커피-음료,43598372.0,43.6,2
11710720,잠실7동,한식음식점,36805148.0,36.8,3
11740515,강일동,한식음식점,2370260200.0,2370.3,1
11740515,강일동,커피-음료,753243800.0,753.2,2
11740515,강일동,제과점,646733630.0,646.7,3
11740520,상일동,한식음식점,5140226600.0,5140.2,1
11740520,상일동,호프-간이주점,1533990400.0,1534.0,2
11740520,상일동,커피-음료,933880960.0,933.9,3
11740530,명일1동,한식음식점,8927048000.0,8927.0,1
11740530,명일1동,호프-간이주점,1618496400.0,1618.5,2
11740530,명일1동,커피-음료,1196084200.0,1196.1,3
11740540,명일2동,분식전문점,5189136000.0,5189.1,1
11740540,명일2동,한식음식점,4575327700.0,4575.3,2
11740540,명일2동,커피-음료,2566565400.0,2566.6,3
11740550,고덕1동,한식음식점,1323512800.0,1323.5,1
11740550,고덕1동,호프-간이주점,283563300.0,283.6,2
11740550,고덕1동,분식전문점,120713970.0,120.7,3
11740560,고덕2동,한식음식점,3050768400.0,3050.8,1
11740560,고덕2동,제과점,551181630.0,551.2,2
11740560,고덕2동,호프-간이주점,330833100.0,330.8,3
11740570,암사1동,한식음식점,7339758600.0,7339.8,1
11740570,암사1동,호프-간이주점,1421415000.0,1421.4,2
11740570,암사1동,분식전문점,719135550.0,719.1,3
11740580,암사2동,한식음식점,5053888500.0,5053.9,1
11740580,암사2동,분식전문점,563384640.0,563.4,2
11740580,암사2동,제과점,457224580.0,457.2,3
11740590,암사3동,한식음식점,1469699800.0,1469.7,1
11740590,암사3동,제과점,476420540.0,476.4,2
11740590,암사3동,커피-음료,350086500.0,350.1,3
11740600,천호1동,한식음식점,4345529000.0,4345.5,1
11740600,천호1동,호프-간이주점,731679000.0,731.7,2
11740600,천호1동,제과점,545814800.0,545.8,3
11740610,천호2동,한식음식점,19129248000.0,19129.2,1
11740610,천호2동,호프-간이주점,4196891400.0,4196.9,2
11740610,천호2동,커피-음료,2197838600.0,2197.8,3
11740620,천호3동,한식음식점,8088655400.0,8088.7,1
11740620,천호3동,호프-간이주점,2285730600.0,2285.7,2
11740620,천호3동,분식전문점,776059650.0,776.1,3
11740640,성내1동,한식음식점,8626536000.0,8626.5,1
11740640,성내1동,커피-음료,1276622200.0,1276.6,2
11740640,성내1동,호프-간이주점,975860000.0,975.9,3
11740650,성내2동,한식음식점,10032949000.0,10032.9,1
11740650,성내2동,호프-간이주점,1574260600.0,1574.3,2
11740650,성내2동,커피-음료,872196200.0,872.2,3
11740660,성내3동,한식음식점,14169008000.0,14169.0,1
11740660,성내3동,호프-간이주점,2230160000.0,2230.2,2
11740660,성내3동,제과점,1373773000.0,1373.8,3
11740685,길동,한식음식점,21516782000.0,21516.8,1
11740685,길동,호프-간이주점,5040440300.0,5040.4,2
11740685,길동,커피-음료,2168954000.0,2169.0,3
11740690,둔촌1동,한식음식점,1173686100.0,1173.7,1
11740690,둔촌1동,제과점,791696640.0,791.7,2
11740690,둔촌1동,일식음식점,413002620.0,413.0,3
11740700,둔촌2동,한식음식점,6257060400.0,6257.1,1
11740700,둔촌2동,커피-음료,800257700.0,800.3,2
11740700,둔촌2동,제과점,563741500.0,563.7,3
