fetched_at,place_name,AREA_NM,AREA_CD,_key_used,WEATHER_STTS__WEATHER_TIME,WEATHER_STTS__TEMP,WEATHER_STTS__SENSIBLE_TEMP,WEATHER_STTS__MAX_TEMP,WEATHER_STTS__MIN_TEMP,WEATHER_STTS__HUMIDITY,WEATHER_STTS__WIND_DIRCT,WEATHER_STTS__WIND_SPD,WEATHER_STTS__PRECIPITATION,WEATHER_STTS__PRECPT_TYPE,WEATHER_STTS__PCP_MSG,WEATHER_STTS__SUNRISE,WEATHER_STTS__SUNSET,WEATHER_STTS__UV_INDEX_LVL,WEATHER_STTS__UV_INDEX,WEATHER_STTS__UV_MSG,WEATHER_STTS__PM25_INDEX,WEATHER_STTS__PM25,WEATHER_STTS__PM10_INDEX,WEATHER_STTS__PM10,WEATHER_STTS__AIR_IDX,WEATHER_STTS__AIR_IDX_MVL,WEATHER_STTS__AIR_IDX_MAIN,WEATHER_STTS__AIR_MSG,WEATHER_STTS__NEWS_LIST
2026-05-12T03:49:38.471712+09:00,총신대입구(이수)역,총신대입구(이수)역,POI051,KEY_2,2026-05-12 03:50,16.0,18.9,22.0,14.0,97,SSE,0.4,2.5mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,18,보통,55.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T03:49:38.471712+09:00,충정로역,충정로역,POI052,KEY_3,2026-05-12 03:50,16.0,18.6,23.0,15.0,92,ESE,0.7,3.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,23,보통,52.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T03:49:38.471712+09:00,합정역,합정역,POI053,KEY_1,2026-05-12 03:50,16.0,18.6,23.0,15.0,92,ESE,0.7,3.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,25,좋음,42.0,,대기질에 이상이 없어요.,
2026-05-12T03:49:38.471712+09:00,혜화역,혜화역,POI054,KEY_2,2026-05-12 03:50,15.4,18.0,22.0,14.0,93,NE,0.5,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T03:49:38.471712+09:00,홍대입구역(2호선),홍대입구역(2호선),POI055,KEY_3,2026-05-12 03:50,14.5,17.3,23.0,15.0,97,ENE,1.1,16.5mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,25,좋음,42.0,,대기질에 이상이 없어요.,
2026-05-12T03:49:38.471712+09:00,회기역,회기역,POI056,KEY_1,2026-05-12 03:50,15.9,18.6,23.0,15.0,95,NE,0.9,6.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,25,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,경복궁,경복궁,POI008,KEY_1,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,광화문·덕수궁,광화문·덕수궁,POI009,KEY_2,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,보신각,보신각,POI010,KEY_3,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,서울 암사동 유적,서울 암사동 유적,POI011,KEY_1,2026-05-12 04:40,15.3,18.0,23.0,15.0,94,NNE,1.7,5.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,18,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,창덕궁·종묘,창덕궁·종묘,POI012,KEY_2,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,강남 MICE 관광특구,강남 MICE 관광특구,POI001,KEY_3,2026-05-12 04:40,16.0,18.6,22.0,15.0,92,SSE,1.7,~1mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,21,좋음,37.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,동대문 관광특구,동대문 관광특구,POI002,KEY_1,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,명동 관광특구,명동 관광특구,POI003,KEY_2,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,25,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,이태원 관광특구,이태원 관광특구,POI004,KEY_3,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,좋음,29,좋음,50.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,잠실 관광특구,잠실 관광특구,POI005,KEY_1,2026-05-12 04:40,16.1,18.7,23.0,15.0,93,SSE,1.5,-,없음,비 또는 눈 소식이 없어요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,종로·청계 관광특구,종로·청계 관광특구,POI006,KEY_2,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,홍대 관광특구,홍대 관광특구,POI007,KEY_3,2026-05-12 04:40,16.3,18.9,23.0,15.0,93,E,0.8,4.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,25,좋음,42.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,강서한강공원,강서한강공원,POI085,KEY_1,2026-05-12 04:40,16.1,18.9,22.0,15.0,96,ENE,2.0,2.5mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,25,좋음,45.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,고척돔,고척돔,POI086,KEY_2,2026-05-12 04:40,16.1,18.5,23.0,15.0,89,NNE,1.2,-,없음,비 또는 눈 소식이 없어요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,18,보통,58.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,광나루한강공원,광나루한강공원,POI087,KEY_3,2026-05-12 04:40,16.1,18.7,23.0,15.0,93,SSE,1.5,-,없음,비 또는 눈 소식이 없어요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,18,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,광화문광장,광화문광장,POI088,KEY_1,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,국립중앙박물관·용산가족공원,국립중앙박물관·용산가족공원,POI089,KEY_2,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,좋음,29,좋음,50.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,난지한강공원,난지한강공원,POI090,KEY_3,2026-05-12 04:40,16.1,18.9,23.0,15.0,96,ENE,2.0,2.5mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,25,좋음,45.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,남산공원,남산공원,POI091,KEY_1,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,25,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,노들섬,노들섬,POI092,KEY_2,2026-05-12 04:40,16.3,18.9,23.0,15.0,93,E,0.8,4.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,좋음,29,좋음,50.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,뚝섬한강공원,뚝섬한강공원,POI093,KEY_3,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,27,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,망원한강공원,망원한강공원,POI094,KEY_1,2026-05-12 04:40,16.3,18.9,23.0,15.0,93,E,0.8,4.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,25,좋음,42.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,반포한강공원,반포한강공원,POI095,KEY_2,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,좋음,29,좋음,50.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,보라매공원,보라매공원,POI123,KEY_3,2026-05-12 04:40,15.4,17.7,23.0,15.0,88,NNE,1.1,2.0mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,18,보통,55.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,북서울꿈의숲,북서울꿈의숲,POI096,KEY_1,2026-05-12 04:40,15.0,18.0,23.0,15.0,99,N,0.7,17.0mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,18,좋음,40.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,서대문독립공원,서대문독립공원,POI124,KEY_2,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,서리풀공원·몽마르뜨공원,서리풀공원·몽마르뜨공원,POI098,KEY_3,2026-05-12 04:40,15.8,18.7,22.0,14.0,98,NE,0.5,2.5mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,점검중,0,보통,54.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,서울숲공원,서울숲공원,POI101,KEY_2,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,22,좋음,37.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,송현녹지광장,송현녹지광장,POI129,KEY_3,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,아차산,아차산,POI102,KEY_1,2026-05-12 04:40,15.7,18.4,22.0,15.0,94,ENE,1.5,9.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,27,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,안양천,안양천,POI125,KEY_2,2026-05-12 04:40,15.7,18.5,23.0,15.0,96,ENE,1.5,7.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,23,좋음,49.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,양화한강공원,양화한강공원,POI103,KEY_3,2026-05-12 04:40,15.7,18.5,23.0,15.0,96,ENE,1.5,7.0mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,20,보통,54.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,어린이대공원,어린이대공원,POI104,KEY_1,2026-05-12 04:40,16.1,18.7,23.0,15.0,93,SSE,1.5,-,없음,비 또는 눈 소식이 없어요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,27,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,여의도한강공원,여의도한강공원,POI105,KEY_2,2026-05-12 04:40,16.3,18.9,23.0,15.0,93,E,0.8,4.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,20,보통,54.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,여의서로,여의서로,POI126,KEY_3,2026-05-12 04:40,16.3,18.9,23.0,15.0,93,E,0.8,4.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,20,보통,54.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,올림픽공원,올림픽공원,POI127,KEY_1,2026-05-12 04:40,16.1,18.7,23.0,15.0,93,SSE,1.5,-,없음,비 또는 눈 소식이 없어요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,월드컵공원,월드컵공원,POI106,KEY_2,2026-05-12 04:40,16.1,18.9,23.0,15.0,96,ENE,2.0,2.5mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,25,좋음,42.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,응봉산,응봉산,POI107,KEY_3,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,22,좋음,37.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,이촌한강공원,이촌한강공원,POI108,KEY_1,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,13,좋음,29,좋음,50.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,잠실종합운동장,잠실종합운동장,POI109,KEY_2,2026-05-12 04:40,16.2,18.6,23.0,15.0,89,SE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,잠실한강공원,잠실한강공원,POI110,KEY_3,2026-05-12 04:40,16.1,18.7,23.0,15.0,93,SSE,1.5,-,없음,비 또는 눈 소식이 없어요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,27,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,잠원한강공원,잠원한강공원,POI111,KEY_1,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,21,좋음,37.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,청계산,청계산,POI112,KEY_2,2026-05-12 04:40,15.1,17.8,22.0,14.0,95,E,0.3,1.0mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,점검중,0,보통,54.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,홍제폭포,홍제폭포,POI128,KEY_3,2026-05-12 04:40,14.6,17.4,23.0,15.0,97,ENE,1.4,15.5mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,23,보통,52.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,가락시장,가락시장,POI058,KEY_1,2026-05-12 04:40,16.2,18.6,23.0,15.0,89,SE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,가로수길,가로수길,POI059,KEY_2,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,21,좋음,37.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,광장(전통)시장,광장(전통)시장,POI060,KEY_3,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,김포공항,김포공항,POI061,KEY_1,2026-05-12 04:40,16.1,18.9,22.0,15.0,96,ENE,2.0,2.5mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,25,좋음,45.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,남대문시장,남대문시장,POI115,KEY_2,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,25,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,노량진,노량진,POI063,KEY_3,2026-05-12 04:40,15.4,17.7,23.0,15.0,88,NNE,1.1,2.0mm,비,약한 비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,18,보통,55.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,덕수궁길·정동길,덕수궁길·정동길,POI064,KEY_1,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,북창동 먹자골목,북창동 먹자골목,POI114,KEY_2,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,25,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,북촌한옥마을,북촌한옥마을,POI066,KEY_3,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,서촌,서촌,POI067,KEY_1,2026-05-12 04:40,15.4,18.1,22.0,14.0,94,NE,1.2,15.8mm,비,강한 비가 내리고 있어요.외출 시 우산을 챙기세요.보행 및 교통 안전에 유의해주세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,16,좋음,24,좋음,47.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,성수카페거리,성수카페거리,POI068,KEY_2,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,22,좋음,37.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,송리단길·호수단길,송리단길·호수단길,POI121,KEY_3,2026-05-12 04:40,16.2,18.6,23.0,15.0,89,SE,1.7,-,없음,비 또는 눈 소식이 없어요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,15,좋음,20,좋음,43.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,신촌 스타광장,신촌 스타광장,POI122,KEY_1,2026-05-12 04:40,16.3,18.9,23.0,15.0,93,E,0.8,4.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,23,보통,52.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
2026-05-12T04:45:02.862995+09:00,압구정로데오거리,압구정로데오거리,POI071,KEY_2,2026-05-12 04:40,15.5,18.2,22.0,15.0,94,NE,1.4,7.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,10,좋음,21,좋음,37.0,,대기질에 이상이 없어요.,
2026-05-12T04:45:02.862995+09:00,여의도,여의도,POI072,KEY_3,2026-05-12 04:40,16.3,18.9,23.0,15.0,93,E,0.8,4.5mm,비,비가 내리고 있어요.외출 시 우산을 챙기세요.,05:26,19:32,0,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,좋음,11,좋음,20,보통,54.0,,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,
